benchmark,case_index,cells_per_side,sweep,updates,misses,multiple_root_updates,root_branch_switches,max_update_displacement,mean_update_displacement,max_net_endpoint_displacement,max_two_sweep_endpoint_displacement,mean_c1_mismatch_before,max_c1_mismatch_before,mean_c1_mismatch_after,max_c1_mismatch_after,max_area_residual
ellipses,2,64,47,124,0,45,0,2.8438189303425787e-11,1.1262080992522512e-12,2.843592028511921e-11,1.099209612220875e-11,1.2808621476664192e-10,5.178518562244651e-09,1.2881514205626994e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,48,124,0,45,0,2.8436801524645006e-11,1.2554561899768843e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881514205626994e-10,5.1825664453145784e-09,1.2883530125434924e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,49,124,0,45,0,2.8438189303425787e-11,1.2448331071423441e-12,2.843592028511921e-11,1.099209612220875e-11,1.2883530125434924e-10,5.178518562244651e-09,1.2881414000421475e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,50,124,0,45,0,2.8436801524645006e-11,1.1549695346898375e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881414000421475e-10,5.1825664453145784e-09,1.2808621476664192e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,51,124,0,45,0,2.8438189303425787e-11,1.1262080992522512e-12,2.843592028511921e-11,1.099209612220875e-11,1.2808621476664192e-10,5.178518562244651e-09,1.2881514205626994e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,52,124,0,45,0,2.8436801524645006e-11,1.2554561899768843e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881514205626994e-10,5.1825664453145784e-09,1.2883530125434924e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,53,124,0,45,0,2.8438189303425787e-11,1.2448331071423441e-12,2.843592028511921e-11,1.099209612220875e-11,1.2883530125434924e-10,5.178518562244651e-09,1.2881414000421475e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,54,124,0,45,0,2.8436801524645006e-11,1.1549695346898375e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881414000421475e-10,5.1825664453145784e-09,1.2808621476664192e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,55,124,0,45,0,2.8438189303425787e-11,1.1262080992522512e-12,2.843592028511921e-11,1.099209612220875e-11,1.2808621476664192e-10,5.178518562244651e-09,1.2881514205626994e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,56,124,0,45,0,2.8436801524645006e-11,1.2554561899768843e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881514205626994e-10,5.1825664453145784e-09,1.2883530125434924e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,57,124,0,45,0,2.8438189303425787e-11,1.2448331071423441e-12,2.843592028511921e-11,1.099209612220875e-11,1.2883530125434924e-10,5.178518562244651e-09,1.2881414000421475e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,58,124,0,45,0,2.8436801524645006e-11,1.1549695346898375e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881414000421475e-10,5.1825664453145784e-09,1.2808621476664192e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,59,124,0,45,0,2.8438189303425787e-11,1.1262080992522512e-12,2.843592028511921e-11,1.099209612220875e-11,1.2808621476664192e-10,5.178518562244651e-09,1.2881514205626994e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,60,124,0,45,0,2.8436801524645006e-11,1.2554561899768843e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881514205626994e-10,5.1825664453145784e-09,1.2883530125434924e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,61,124,0,45,0,2.8438189303425787e-11,1.2448331071423441e-12,2.843592028511921e-11,1.099209612220875e-11,1.2883530125434924e-10,5.178518562244651e-09,1.2881414000421475e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,62,124,0,45,0,2.8436801524645006e-11,1.1549695346898375e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881414000421475e-10,5.1825664453145784e-09,1.2808621476664192e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,63,124,0,45,0,2.8438189303425787e-11,1.1262080992522512e-12,2.843592028511921e-11,1.099209612220875e-11,1.2808621476664192e-10,5.178518562244651e-09,1.2881514205626994e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,64,124,0,45,0,2.8436801524645006e-11,1.2554561899768843e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881514205626994e-10,5.1825664453145784e-09,1.2883530125434924e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,65,124,0,45,0,2.8438189303425787e-11,1.2448331071423441e-12,2.843592028511921e-11,1.099209612220875e-11,1.2883530125434924e-10,5.178518562244651e-09,1.2881414000421475e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,66,124,0,45,0,2.8436801524645006e-11,1.1549695346898375e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881414000421475e-10,5.1825664453145784e-09,1.2808621476664192e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,67,124,0,45,0,2.8438189303425787e-11,1.1262080992522512e-12,2.843592028511921e-11,1.099209612220875e-11,1.2808621476664192e-10,5.178518562244651e-09,1.2881514205626994e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,68,124,0,45,0,2.8436801524645006e-11,1.2554561899768843e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881514205626994e-10,5.1825664453145784e-09,1.2883530125434924e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,69,124,0,45,0,2.8438189303425787e-11,1.2448331071423441e-12,2.843592028511921e-11,1.099209612220875e-11,1.2883530125434924e-10,5.178518562244651e-09,1.2881414000421475e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,70,124,0,45,0,2.8436801524645006e-11,1.1549695346898375e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881414000421475e-10,5.1825664453145784e-09,1.2808621476664192e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,71,124,0,45,0,2.8438189303425787e-11,1.1262080992522512e-12,2.843592028511921e-11,1.099209612220875e-11,1.2808621476664192e-10,5.178518562244651e-09,1.2881514205626994e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,72,124,0,45,0,2.8436801524645006e-11,1.2554561899768843e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881514205626994e-10,5.1825664453145784e-09,1.2883530125434924e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,73,124,0,45,0,2.8438189303425787e-11,1.2448331071423441e-12,2.843592028511921e-11,1.099209612220875e-11,1.2883530125434924e-10,5.178518562244651e-09,1.2881414000421475e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,74,124,0,45,0,2.8436801524645006e-11,1.1549695346898375e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881414000421475e-10,5.1825664453145784e-09,1.2808621476664192e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,75,124,0,45,0,2.8438189303425787e-11,1.1262080992522512e-12,2.843592028511921e-11,1.099209612220875e-11,1.2808621476664192e-10,5.178518562244651e-09,1.2881514205626994e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,76,124,0,45,0,2.8436801524645006e-11,1.2554561899768843e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881514205626994e-10,5.1825664453145784e-09,1.2883530125434924e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,77,124,0,45,0,2.8438189303425787e-11,1.2448331071423441e-12,2.843592028511921e-11,1.099209612220875e-11,1.2883530125434924e-10,5.178518562244651e-09,1.2881414000421475e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,78,124,0,45,0,2.8436801524645006e-11,1.1549695346898375e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881414000421475e-10,5.1825664453145784e-09,1.2808621476664192e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,79,124,0,45,0,2.8438189303425787e-11,1.1262080992522512e-12,2.843592028511921e-11,1.099209612220875e-11,1.2808621476664192e-10,5.178518562244651e-09,1.2881514205626994e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,80,124,0,45,0,2.8436801524645006e-11,1.2554561899768843e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881514205626994e-10,5.1825664453145784e-09,1.2883530125434924e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,81,124,0,45,0,2.8438189303425787e-11,1.2448331071423441e-12,2.843592028511921e-11,1.099209612220875e-11,1.2883530125434924e-10,5.178518562244651e-09,1.2881414000421475e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,82,124,0,45,0,2.8436801524645006e-11,1.1549695346898375e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881414000421475e-10,5.1825664453145784e-09,1.2808621476664192e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,83,124,0,45,0,2.8438189303425787e-11,1.1262080992522512e-12,2.843592028511921e-11,1.099209612220875e-11,1.2808621476664192e-10,5.178518562244651e-09,1.2881514205626994e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,84,124,0,45,0,2.8436801524645006e-11,1.2554561899768843e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881514205626994e-10,5.1825664453145784e-09,1.2883530125434924e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,85,124,0,45,0,2.8438189303425787e-11,1.2448331071423441e-12,2.843592028511921e-11,1.099209612220875e-11,1.2883530125434924e-10,5.178518562244651e-09,1.2881414000421475e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,86,124,0,45,0,2.8436801524645006e-11,1.1549695346898375e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881414000421475e-10,5.1825664453145784e-09,1.2808621476664192e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,87,124,0,45,0,2.8438189303425787e-11,1.1262080992522512e-12,2.843592028511921e-11,1.099209612220875e-11,1.2808621476664192e-10,5.178518562244651e-09,1.2881514205626994e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,88,124,0,45,0,2.8436801524645006e-11,1.2554561899768843e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881514205626994e-10,5.1825664453145784e-09,1.2883530125434924e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,89,124,0,45,0,2.8438189303425787e-11,1.2448331071423441e-12,2.843592028511921e-11,1.099209612220875e-11,1.2883530125434924e-10,5.178518562244651e-09,1.2881414000421475e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,90,124,0,45,0,2.8436801524645006e-11,1.1549695346898375e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881414000421475e-10,5.1825664453145784e-09,1.2808621476664192e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,91,124,0,45,0,2.8438189303425787e-11,1.1262080992522512e-12,2.843592028511921e-11,1.099209612220875e-11,1.2808621476664192e-10,5.178518562244651e-09,1.2881514205626994e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,92,124,0,45,0,2.8436801524645006e-11,1.2554561899768843e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881514205626994e-10,5.1825664453145784e-09,1.2883530125434924e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,93,124,0,45,0,2.8438189303425787e-11,1.2448331071423441e-12,2.843592028511921e-11,1.099209612220875e-11,1.2883530125434924e-10,5.178518562244651e-09,1.2881414000421475e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,94,124,0,45,0,2.8436801524645006e-11,1.1549695346898375e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881414000421475e-10,5.1825664453145784e-09,1.2808621476664192e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,95,124,0,45,0,2.8438189303425787e-11,1.1262080992522512e-12,2.843592028511921e-11,1.099209612220875e-11,1.2808621476664192e-10,5.178518562244651e-09,1.2881514205626994e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,96,124,0,45,0,2.8436801524645006e-11,1.2554561899768843e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881514205626994e-10,5.1825664453145784e-09,1.2883530125434924e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,97,124,0,45,0,2.8438189303425787e-11,1.2448331071423441e-12,2.843592028511921e-11,1.099209612220875e-11,1.2883530125434924e-10,5.178518562244651e-09,1.2881414000421475e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,98,124,0,45,0,2.8436801524645006e-11,1.1549695346898375e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881414000421475e-10,5.1825664453145784e-09,1.2808621476664192e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,2,64,99,124,0,45,0,2.8438189303425787e-11,1.1262080992522512e-12,2.843592028511921e-11,1.099209612220875e-11,1.2808621476664192e-10,5.178518562244651e-09,1.2881514205626994e-10,5.1825664453145784e-09,2.220446049250313e-16
ellipses,2,64,100,124,0,45,0,2.8436801524645006e-11,1.2554561899768843e-12,2.843592028511921e-11,6.760814130757353e-12,1.2881514205626994e-10,5.1825664453145784e-09,1.2883530125434924e-10,5.178518562244651e-09,2.220446049250313e-16
ellipses,3,64,1,116,6,41,0,1.1662568359521286,0.03104642337253001,1.166256835952126,0.0,0.16585839582293332,0.9275338985854771,0.06279806950108907,0.9230474127394372,2.220446049250313e-16
ellipses,3,64,2,113,9,46,1,1.1820380880348453,0.02234830924636787,1.1820380880348438,1.1754285333256718,0.06279806950108907,0.9230474127394372,0.047385310149027124,0.9232328914836718,2.220446049250313e-16
ellipses,3,64,3,115,7,47,1,0.3442005020629189,0.006258259069473387,0.3442005020629182,0.8378375859719256,0.047385310149027124,0.9232328914836718,0.034846409517277306,0.9228551266891895,2.220446049250313e-16
ellipses,3,64,4,114,8,47,0,0.02930343378222209,0.0009116817216035788,0.02930343378221778,0.32675599667085464,0.034846409517277306,0.9228551266891895,0.031249600820203716,0.9229018571137071,2.220446049250313e-16
ellipses,3,64,5,115,7,47,0,0.01010442211843085,0.00023051314855199558,0.010104422118430989,0.03059381159421548,0.031249600820203716,0.9229018571137071,0.0302307217938395,0.9229120636823411,2.220446049250313e-16
ellipses,3,64,6,116,6,46,1,0.6919613333569772,0.006477649337605063,0.6919613333569785,0.6919650075305057,0.0302307217938395,0.9229120636823411,0.0240011047626877,0.8541392820050413,8.893845946170154e-21
ellipses,3,64,7,117,5,48,0,0.13717924910773413,0.0025223062218797695,0.1371792491077315,0.7284452776859283,0.0240011047626877,0.8541392820050413,0.01853153170178492,0.8541392110522535,2.220446049250313e-16
ellipses,3,64,8,116,6,48,0,0.027240754511498322,0.0007849600877698594,0.02724075451149588,0.15609792568395875,0.01853153170178492,0.8541392110522535,0.010351233210803746,0.8932353858592709,2.117582368135751e-21
ellipses,3,64,9,115,7,48,0,0.00696231124337433,0.00019940140307050117,0.006962311243377428,0.031006092104938432,0.010351233210803746,0.8932353858592709,0.009647988839877228,0.8932353858592709,2.220446049250313e-16
ellipses,3,64,10,113,9,48,0,0.001217900004701379,5.741139842051151e-05,0.00121790000470412,0.008180211248081548,0.009647988839877228,0.8932353858592709,0.009501229255655927,0.8932353858592709,2.117582368135751e-21
ellipses,3,64,11,114,8,48,0,0.00032474349908485217,1.4747386634710677e-05,0.00032474349908540034,0.0014378474473630831,0.009501229255655927,0.8932353858592709,0.009458147249399794,0.8932353858592709,2.220446049250313e-16
ellipses,3,64,12,115,7,48,0,0.0002499015557714396,5.838750707014017e-06,0.0002499015557688722,0.00041188222772348126,0.009458147249399794,0.8932353858592709,0.00941758057436064,0.8932353858592709,2.117582368135751e-21
ellipses,3,64,13,115,7,48,0,0.0002908681412528216,5.837487838947272e-06,0.00029086814125633964,0.00029086814125633964,0.00941758057436064,0.8932353858592709,0.009364965474362276,0.8932353858592709,2.220446049250313e-16
ellipses,3,64,14,116,6,48,0,0.0005963488952964377,7.291638664034807e-06,0.0005963488953000251,0.0005963488953000251,0.009364965474362276,0.8932353858592709,0.009248505228933016,0.8932353858592709,2.220446049250313e-16
ellipses,3,64,15,116,6,48,0,0.0002776153900712068,3.5975540808498857e-06,0.00027761539007542524,0.0005963488953000251,0.009248505228933016,0.8932353858592709,0.009191075084687894,0.8932353858592709,2.220446049250313e-16
ellipses,3,64,16,113,9,48,0,1.657340663995671e-05,3.328270253778532e-07,1.657340663996365e-05,0.0002779313456926502,0.009191075084687894,0.8932353858592709,0.009188859834721775,0.8932353858592709,2.220446049250313e-16
ellipses,3,64,17,116,6,48,0,6.029018427642502e-05,7.233202505821666e-07,6.029018427966548e-05,6.029018427966548e-05,0.009188859834721775,0.8932353858592709,0.00918025424522974,0.8932353858592709,2.220446049250313e-16
ellipses,3,64,18,116,6,48,0,3.2717510851086075e-05,6.381029149889745e-07,3.27175108516542e-05,7.387440762585129e-05,0.00918025424522974,0.8932353858592709,0.00917286866614194,0.8932353858592709,2.117582368135751e-21
ellipses,3,64,19,114,8,48,0,7.481963780020355e-06,1.2298307136316636e-07,7.48196378097532e-06,4.019947463262952e-05,0.00917286866614194,0.8932353858592709,0.009171813860574612,0.8932353858592709,2.220446049250313e-16
ellipses,3,64,20,113,9,48,0,1.7627077438311933e-06,3.5010774616817613e-08,1.762707743324654e-06,7.520736335919764e-06,0.009171813860574612,0.8932353858592709,0.00917169070677817,0.8932353858592709,2.220446049250313e-16
ellipses,3,64,21,114,8,48,0,6.675869120530142e-07,1.2394857337884988e-08,6.675869101968601e-07,2.430294653521514e-06,0.00917169070677817,0.8932353858592709,0.009171652550198688,0.8932353858592709,2.220446049250313e-16
ellipses,3,64,22,113,9,48,0,1.400062955327075e-07,2.8112224571748795e-09,1.4000629278143606e-07,7.699786053194657e-07,0.009171652550198688,0.8932353858592709,0.009171644063794612,0.8932353858592709,2.220446049250313e-16
ellipses,3,64,23,114,8,48,0,2.15331212062575e-08,5.00899187065493e-10,2.1533118399474915e-08,1.6153941118091097e-07,0.009171644063794612,0.8932353858592709,0.009171642394405962,0.8932353858592709,2.117582368135751e-21
ellipses,3,64,24,114,8,48,0,3.2891899273690406e-09,1.056784586435548e-10,3.289187588961795e-09,2.482230598843671e-08,0.009171642394405962,0.8932353858592709,0.009171642062295178,0.8932353858592709,2.117582368135751e-21
ellipses,3,64,25,114,8,48,0,7.506505833587696e-10,2.8677820713748524e-11,7.506457677664002e-10,3.795086911395629e-09,0.009171642062295178,0.8932353858592709,0.009171641975095509,0.8932353858592709,2.117582368135751e-21
ellipses,3,64,26,114,8,48,0,7.50660297810235e-10,1.557799675379018e-11,7.506599786211154e-10,5.833200589222542e-10,0.009171641975095509,0.8932353858592709,0.009171641972833834,0.8932353858592709,2.117582368135751e-21
ellipses,3,64,27,114,8,48,0,7.506648080912726e-10,1.1972142332087107e-11,7.506599786211154e-10,1.5642598327758606e-10,0.009171641972833834,0.8932353858592709,0.009171641963998346,0.8932353858592709,2.220446049250313e-16
ellipses,3,64,28,114,8,48,0,7.50660297810235e-10,1.1181166251157549e-11,7.506599786211154e-10,2.8769875370926457e-11,0.009171641963998346,0.8932353858592709,0.009171641966941532,0.8932353858592709,2.117582368135751e-21
ellipses,3,64,29,114,8,48,0,7.506648080912726e-10,1.1138345971671595e-11,7.506599786211154e-10,1.0800249583553523e-11,0.009171641966941532,0.8932353858592709,0.00917164196330804,0.8932353858592709,2.220446049250313e-16
ellipses,3,64,30,114,8,48,0,7.50660297810235e-10,1.1050883477522643e-11,7.506599786211154e-10,6.863842827442568e-12,0.00917164196330804,0.8932353858592709,0.00917164196692129,0.8932353858592709,2.117582368135751e-21
ellipses,3,64,31,114,8,48,0,7.506648080912726e-10,1.1019113405599752e-11,7.506599786211154e-10,4.099831585335778e-12,0.00917164196692129,0.8932353858592709,0.009171641963597797,0.8932353858592709,2.220446049250313e-16
ellipses,3,64,32,114,8,48,0,7.50660297810235e-10,1.1014935898544802e-11,7.506599786211154e-10,4.973799150320701e-13,0.009171641963597797,0.8932353858592709,0.009171641966904169,0.8932353858592709,2.117582368135751e-21
